286	2	16	5	105.48	186.172	100.776	1.05532	0.455096
287	2	16	6	111.783	183.365	100.776	1.02333	0.453557
288	2	17	1	80.266	197.398	107.546	1.1846	0.485405
289	2	17	2	86.5695	194.591	107.546	1.15221	0.485645
290	2	17	3	92.8729	191.785	107.546	1.11982	0.485413
291	2	17	4	99.1764	188.978	107.546	1.0875	0.48471
292	2	17	5	105.48	186.172	107.546	1.05532	0.483543
293	2	17	6	111.783	183.365	107.546	1.02333	0.481921
294	2	18	1	80.266	197.398	114.416	1.1846	0.513998
295	2	18	2	86.5695	194.591	114.416	1.15221	0.514251
296	2	18	3	92.8729	191.785	114.416	1.11982	0.514007
297	2	18	4	99.1764	188.978	114.416	1.0875	0.513269
298	2	18	5	105.48	186.172	114.416	1.05532	0.512044
299	2	18	6	111.783	183.365	114.416	1.02333	0.51034
300	2	19	1	80.3514	197.59	121.466	1.18456	0.542457
301	2	19	2	86.6549	194.783	121.466	1.15221	0.542721
302	2	19	3	92.9584	191.977	121.466	1.11985	0.542466
303	2	19	4	99.2618	189.17	121.466	1.08757	0.541696
304	2	19	5	105.565	186.364	121.466	1.05541	0.540416
305	2	19	6	111.869	183.557	121.466	1.02346	0.538638
306	2	20	1	80.3514	197.59	128.536	1.18456	0.571053
307	2	20	2	86.6549	194.783	128.536	1.15221	0.571329
308	2	20	3	92.9584	191.977	128.536	1.11985	0.571063
309	2	20	4	99.2618	189.17	128.536	1.08757	0.57026
310	2	20	5	105.565	186.364	128.536	1.05541	0.568925
311	2	20	6	111.869	183.557	128.536	1.02346	0.56707
312	2	21	1	80.3921	197.681	135.766	1.18455	0.599615
313	2	21	2	86.6956	194.874	135.766	1.15221	0.599901
314	2	21	3	92.999	192.068	135.766	1.11987	0.599626
315	2	21	4	99.3025	189.261	135.766	1.0876	0.598791
316	2	21	5	105.606	186.455	135.766	1.05546	0.597404
317	2	21	6	111.909	183.648	135.766	1.02352	0.595476
318	2	22	1	80.3921	197.681	143.046	1.18455	0.628175
319	2	22	2	86.6956	194.874	143.046	1.15221	0.628472
320	2	22	3	92.999	192.068	143.046	1.11987	0.628186
321	2	22	4	99.3025	189.261	143.046	1.0876	0.62732
322	2	22	5	105.606	186.455	143.046	1.05546	0.625881
323	2	22	6	111.909	183.648	143.046	1.02352	0.623881
324	2	23	1	80.3921	197.681	150.436	1.18455	0.65671
325	2	23	2	86.6956	194.874	150.436	1.15221	0.657017
326	2	23	3	92.9991	192.068	150.436	1.11987	0.656721
327	2	23	4	99.3025	189.261	150.436	1.0876	0.655824
328	2	23	5	105.606	186.455	150.436	1.05546	0.654335
329	2	23	6	111.909	183.648	150.436	1.02352	0.652266
330	2	24	1	80.3921	197.681	157.966	1.18455	0.68531
331	2	24	2	86.6956	194.874	157.966	1.15221	0.685627
332	2	24	3	92.9991	192.068	157.966	1.11987	0.685321
333	2	24	4	99.3025	189.261	157.966	1.0876	0.684396
334	2	24	5	105.606	186.455	157.966	1.05546	0.682858
335	2	24	6	111.909	183.648	157.966	1.02352	0.680721
336	2	25	1	80.3921	197.681	165.586	1.18455	0.713765
337	2	25	2	86.6956	194.874	165.586	1.15221	0.714092
338	2	25	3	92.9991	192.068	165.586	1.11987	0.713777
339	2	25	4	99.3025	189.261	165.586	1.0876	0.712823
340	2	25	5	105.606	186.455	165.586	1.05546	0.711239
341	2	25	6	111.909	183.648	165.586	1.02352	0.709036
342	2	26	1	80.3922	197.681	173.316	1.18455	0.742133
343	2	26	2	86.6956	194.874	173.316	1.15221	0.742468
344	2	26	3	92.9991	192.068	173.316	1.11987	0.742145
345	2	26	4	99.3025	189.261	173.316	1.0876	0.741164
346	2	26	5	105.606	186.455	173.316	1.05546	0.739534
347	2	26	6	111.909	183.648	173.316	1.02352	0.737269
348	2	27	1	80.3922	197.681	181.166	1.18455	0.770431
349	2	27	2	86.6956	194.874	181.166	1.15221	0.770775
350	2	27	3	92.9991	192.068	181.166	1.11987	0.770443
351	2	27	4	99.3026	189.261	181.166	1.0876	0.769436
352	2	27	5	105.606	186.455	181.166	1.05546	0.767763
353	2	27	6	111.909	183.648	181.166	1.02352	0.765437
354	2	28	1	80.3922	197.681	189.176	1.18455	0.798781
355	2	28	2	86.6956	194.874	189.176	1.15221	0.799134
356	2	28	3	92.9991	192.068	189.176	1.11987	0.798793
357	2	28	4	99.3026	189.261	189.176	1.0876	0.797761
358	2	28	5	105.606	186.455	189.176	1.05546	0.796046
359	2	28	6	111.909	183.648	189.176	1.02352	0.793662
360	2	29	1	80.3922	197.681	197.266	1.18455	0.826883
361	2	29	2	86.6956	194.874	197.266	1.15221	0.827245
362	2	29	3	92.9991	192.068	197.266	1.11987	0.826896
363	2	29	4	99.3026	189.261	197.266	1.0876	0.82584
364	2	29	5	105.606	186.455	197.266	1.05546	0.824085
365	2	29	6	111.909	183.648	197.266	1.02352	0.821645
366	2	30	1	80.3922	197.681	205.486	1.18455	0.854898
367	2	30	2	86.6956	194.874	205.486	1.15221	0.855268
368	2	30	3	92.9991	192.068	205.486	1.11987	0.854911
369	2	30	4	99.3026	189.261	205.486	1.0876	0.853832
370	2	30	5	105.606	186.455	205.486	1.05546	0.852039
371	2	30	6	111.91	183.648	205.486	1.02352	0.849545
372	2	31	1	80.3922	197.681	213.856	1.18455	0.882876
373	2	31	2	86.6957	194.874	213.856	1.15221	0.883253
374	2	31	3	92.9991	192.068	213.856	1.11987	0.882889
375	2	31	4	99.3026	189.261	213.856	1.0876	0.881788
376	2	31	5	105.606	186.455	213.856	1.05546	0.879958
377	2	31	6	111.91	183.648	213.856	1.02352	0.877412
378	2	32	1	80.3922	197.681	222.326	1.18455	0.910635
379	2	32	2	86.6957	194.874	222.326	1.15221	0.911019
380	2	32	3	92.9991	192.068	222.326	1.11987	0.910649
381	2	32	4	99.3026	189.261	222.326	1.0876	0.909526
382	2	32	5	105.606	186.455	222.326	1.05546	0.907661
383	2	32	6	111.91	183.648	222.326	1.02352	0.905066
384	3	1	1	100.717	188.422	5.82986	1.07991	0.0272834
385	3	1	2	106.693	184.972	5.82987	1.04761	0.027298
386	3	1	3	112.669	181.522	5.82988	1.0153	0.0272842
387	3	1	4	118.644	178.072	5.82988	0.983068	0.027242
388	3	1	5	124.62	174.622	5.82989	0.950966	0.0271719
389	3	1	6	130.595	171.172	5.82989	0.91906	0.0270744
390	3	2	1	99.4874	186.292	11.8199	1.08029	0.055938
391	3	2	2	105.463	182.842	11.8199	1.04761	0.0559686
392	3	2	3	111.439	179.392	11.8199	1.01493	0.0559396
393	3	2	4	117.414	175.942	11.8199	0.982323	0.0558511
394	3	2	5	123.39	172.492	11.8199	0.949851	0.055704
395	3	2	6	129.365	169.042	11.8199	0.917584	0.0554998
396	3	3	1	100.717	188.422	18.1099	1.07991	0.0846624
397	3	3	2	106.693	184.972	18.1099	1.04761	0.0847077
398	3	3	3	112.669	181.522	18.1099	1.0153	0.0846647
399	3	3	4	118.644	178.072	18.1099	0.983068	0.084534
400	3	3	5	124.62	174.622	18.1099	0.950965	0.0843168
401	3	3	6	130.595	171.172	18.1099	0.91906	0.0840149
402	3	4	1	99.4874	186.292	23.9599	1.08029	0.113208
403	3	4	2	105.463	182.842	23.9599	1.04761	0.11327
404	3	4	3	111.439	179.392	23.9599	1.01493	0.113211
405	3	4	4	117.414	175.942	23.9599	0.982323	0.113033
406	3	4	5	123.39	172.492	23.9599	0.949851	0.112736
407	3	4	6	129.365	169.042	23.9599	0.917584	0.112324
408	3	5	1	100.717	188.422	30.3599	1.07991	0.141626
409	3	5	2	106.693	184.972	30.3599	1.04761	0.141701
410	3	5	3	112.669	181.522	30.3599	1.0153	0.14163
411	3	5	4	118.644	178.072	30.3599	0.983068	0.141412
412	3	5	5	124.62	174.622	30.3599	0.950965	0.14105
413	3	5	6	130.595	171.172	30.3599	0.91906	0.140547
414	3	6	1	99.4875	186.292	36.0599	1.08029	0.169925
415	3	6	2	105.463	182.842	36.0599	1.04761	0.170017
416	3	6	3	111.439	179.392	36.0599	1.01493	0.16993
417	3	6	4	117.414	175.942	36.0599	0.982323	0.169663
418	3	6	5	123.39	172.492	36.0599	0.949851	0.16922
419	3	6	6	129.365	169.042	36.0599	0.917583	0.168605
420	3	7	1	100.252	187.617	43.1099	1.08005	0.201296
421	3	7	2	106.228	184.167	43.1099	1.04761	0.201403
422	3	7	3	112.204	180.717	43.1099	1.01516	0.201301
423	3	7	4	118.179	177.267	43.1099	0.982788	0.200991
424	3	7	5	124.155	173.817	43.1099	0.950547	0.200476
425	3	7	6	130.13	170.367	43.1099	0.918506	0.19976
426	3	8	1	100.517	188.076	49.4399	1.07997	0.22981
427	3	8	2	106.493	184.626	49.4399	1.04761	0.229931
428	3	8	3	112.469	181.176	49.4399	1.01524	0.229816
429	3	8	4	118.444	177.726	49.4399	0.982948	0.229465
430	3	8	5	124.42	174.276	49.4399	0.950786	0.228882
431	3	8	6	130.395	170.826	49.4399	0.918822	0.228072
432	3	9	1	100.642	188.292	55.7499	1.07993	0.258242
433	3	9	2	106.618	184.842	55.7499	1.04761	0.258377
434	3	9	3	112.594	181.392	55.7499	1.01528	0.258249
435	3	9	4	118.569	177.942	55.7499	0.983023	0.257857
436	3	9	5	124.545	174.492	55.7499	0.950898	0.257206
437	3	9	6	130.52	171.042	55.7499	0.918971	0.256302
438	3	10	1	100.677	188.353	62.0499	1.07992	0.286595
439	3	10	2	106.653	184.903	62.0499	1.04761	0.286744
440	3	10	3	112.629	181.453	62.0499	1.01529	0.286602
441	3	10	4	118.604	178.003	62.0499	0.983044	0.28617
442	3	10	5	124.58	174.553	62.0499	0.950929	0.285452
443	3	10	6	130.555	171.103	62.0499	0.919013	0.284454
444	3	11	1	100.667	188.336	68.3899	1.07992	0.315014
445	3	11	2	106.643	184.886	68.3899	1.04761	0.315177
446	3	11	3	112.619	181.436	68.3899	1.01529	0.315022
